onset	duration	trial_type	onset_tone	duration_imprecise	response_time_imprecise	offset_trial	offset_sound_imprecise	onset_iti	offset_iti	onset_iti_imprecise	offset_iti_imprecise	ITI	frequency	key_pressed	confidence	correct	dpos	rule	runs	trial_no	tau_std	lim_std	lim_dev	trigger_time_1	trigger_time_2	trigger_time_3	trigger_time_4	trigger_time_5
24366.844940708335	5.35	0	24371.344940708335	5.347937999664282		24382.694840333337	24372.192878708	24372.194940708334	24382.694940708334	24372.192964875	24382.693223791	10.5	-0.48			3	4	1	0	1	16	-0.6	-0.4923	24351.702824375	24351.815583791	24351.998866625	24352.190692416	24352.400821083
24366.844940708335	5.35	0	24372.094940708335	5.347937999664282		24382.694840333337	24372.192878708	24372.194940708334	24382.694940708334	24372.192964875	24382.693223791	10.5	-0.51			3	4	1	0	1	16	-0.6	-0.4923	24351.702824375	24351.815583791	24351.998866625	24352.190692416	24352.400821083
24382.711090208337	5.35	0	24382.711090208337	5.347140374662558		24398.560990458336	24388.058230583	24388.061090208335	24398.561090208335	24388.058320875	24398.55925225	10.5	-0.59			3	4	1	0	2	16	-0.6	-0.4923	24351.702824375	24351.815583791	24351.998866625	24352.190692416	24352.400821083
24382.711090208337	5.35	0	24383.461090208337	5.347140374662558		24398.560990458336	24388.058230583	24388.061090208335	24398.561090208335	24388.058320875	24398.55925225	10.5	-0.56			3	4	1	0	2	16	-0.6	-0.4923	24351.702824375	24351.815583791	24351.998866625	24352.190692416	24352.400821083
24382.711090208337	5.35	0	24384.211090208337	5.347140374662558		24398.560990458336	24388.058230583	24388.061090208335	24398.561090208335	24388.058320875	24398.55925225	10.5	-0.56			3	4	1	0	2	16	-0.6	-0.4923	24351.702824375	24351.815583791	24351.998866625	24352.190692416	24352.400821083
24382.711090208337	5.35	0	24384.961090208337	5.347140374662558		24398.560990458336	24388.058230583	24388.061090208335	24398.561090208335	24388.058320875	24398.55925225	10.5	-0.52			3	4	1	0	2	16	-0.6	-0.4923	24351.702824375	24351.815583791	24351.998866625	24352.190692416	24352.400821083
24382.711090208337	5.35	1	24385.711090208337	5.347140374662558		24398.560990458336	24388.058230583	24388.061090208335	24398.561090208335	24388.058320875	24398.55925225	10.5	-0.34			3	4	1	0	2	16	-0.6	-0.4923	24351.702824375	24351.815583791	24351.998866625	24352.190692416	24352.400821083
24382.711090208337	5.35	0	24386.461090208337	5.347140374662558		24398.560990458336	24388.058230583	24388.061090208335	24398.561090208335	24388.058320875	24398.55925225	10.5	-0.59			3	4	1	0	2	16	-0.6	-0.4923	24351.702824375	24351.815583791	24351.998866625	24352.190692416	24352.400821083
24382.711090208337	5.35	0	24387.211090208337	5.347140374662558		24398.560990458336	24388.058230583	24388.061090208335	24398.561090208335	24388.058320875	24398.55925225	10.5	-0.51			3	4	1	0	2	16	-0.6	-0.4923	24351.702824375	24351.815583791	24351.998866625	24352.190692416	24352.400821083
24382.711090208337	5.35	0	24387.961090208337	5.347140374662558		24398.560990458336	24388.058230583	24388.061090208335	24398.561090208335	24388.058320875	24398.55925225	10.5	-0.55			3	4	1	0	2	16	-0.6	-0.4923	24351.702824375	24351.815583791	24351.998866625	24352.190692416	24352.400821083
24398.578802833337	5.35	0	24398.578802833337	5.34715699966182		24413.928705916336	24403.925959833	24403.928802833336	24413.928802833336	24403.926057291	24413.925590375	10.0	-0.56			3	5	1	0	3	16	-0.6	-0.4923	24351.702824375	24351.815583791	24351.998866625	24352.190692416	24352.400821083
24398.578802833337	5.35	0	24399.328802833337	5.34715699966182		24413.928705916336	24403.925959833	24403.928802833336	24413.928802833336	24403.926057291	24413.925590375	10.0	-0.5			3	5	1	0	3	16	-0.6	-0.4923	24351.702824375	24351.815583791	24351.998866625	24352.190692416	24352.400821083
