observation,frequency,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,d,rule,dpos,trial_type,sigma_q_std,sigma_q_dev,sigma_r,ITI,duration_tones,ISI,trial_n,run_n,session_n,state_std_hz,state_dev_hz,diff_std,diff_dev
-0.5848,627.4742,,-0.4750,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0129,6,0.1000,0.6500,18,0,0,621.1605,656.4632,6.3137,
-0.5848,624.5662,,-0.4995,-0.6000,-0.4995,40,5,2,1,6,0,0.0111,0.0300,0.0129,6,0.1000,0.6500,19,0,0,621.1605,648.4558,3.4057,
-0.5852,617.2313,,-0.4995,-0.6000,-0.4995,40,5,2,1,6,0,0.0111,0.0300,0.0130,6,0.1000,0.6500,19,0,0,621.0445,648.4558,-3.8133,
-0.5746,624.1280,,-0.4995,-0.6000,-0.4995,40,5,2,1,6,0,0.0111,0.0300,0.0130,6,0.1000,0.6500,19,0,0,624.3927,648.4558,-0.2648,
-0.5817,624.7736,,-0.4995,-0.6000,-0.4995,40,5,2,1,6,0,0.0111,0.0300,0.0131,6,0.1000,0.6500,19,0,0,622.1425,648.4558,2.6312,
-0.5817,619.8860,,-0.4995,-0.6000,-0.4995,40,5,2,1,6,0,0.0111,0.0300,0.0131,6,0.1000,0.6500,19,0,0,622.1463,648.4558,-2.2603,
-0.5887,624.6048,,-0.4995,-0.6000,-0.4995,40,5,2,1,6,0,0.0111,0.0300,0.0132,6,0.1000,0.6500,19,0,0,619.9396,648.4558,4.6652,
-0.5855,644.5807,,-0.4995,-0.6000,-0.4995,40,5,2,1,6,1,0.0111,0.0300,0.0132,6,0.1000,0.6500,19,0,0,620.9324,648.4558,,-3.8751
-0.5848,627.7734,,-0.4995,-0.6000,-0.4995,40,5,2,1,6,0,0.0111,0.0300,0.0133,6,0.1000,0.6500,19,0,0,621.1814,648.4558,6.5920,
-0.5848,623.2300,,-0.5084,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0134,6,0.1000,0.6500,20,0,0,621.1814,645.5753,2.0487,
-0.5869,626.7706,,-0.5084,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0134,6,0.1000,0.6500,20,0,0,620.5088,645.5753,6.2618,
-0.5960,620.5147,,-0.5084,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0135,6,0.1000,0.6500,20,0,0,617.6607,645.5753,2.8539,
-0.6194,619.3753,,-0.5084,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0135,6,0.1000,0.6500,20,0,0,610.3368,645.5753,9.0386,
-0.6253,648.3277,,-0.5084,-0.6000,-0.4995,40,5,2,1,4,1,0.0111,0.0300,0.0136,6,0.1000,0.6500,20,0,0,608.5272,645.5753,,2.7525
-0.6054,606.0552,,-0.5084,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0136,6,0.1000,0.6500,20,0,0,614.6918,645.5753,-8.6366,
-0.6106,615.8795,,-0.5084,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0137,6,0.1000,0.6500,20,0,0,613.0753,645.5753,2.8041,
-0.6258,607.1291,,-0.5084,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0137,6,0.1000,0.6500,20,0,0,608.3665,645.5753,-1.2375,
-0.6258,610.0534,,-0.5105,-0.6000,-0.4995,40,5,2,1,6,0,0.0111,0.0300,0.0138,6,0.1000,0.6500,21,0,0,608.3665,644.8926,1.6869,
-0.6156,611.0037,,-0.5105,-0.6000,-0.4995,40,5,2,1,6,0,0.0111,0.0300,0.0138,6,0.1000,0.6500,21,0,0,611.5247,644.8926,-0.5210,
-0.6171,606.0445,,-0.5105,-0.6000,-0.4995,40,5,2,1,6,0,0.0111,0.0300,0.0139,6,0.1000,0.6500,21,0,0,611.0573,644.8926,-5.0128,
-0.6339,601.0799,,-0.5105,-0.6000,-0.4995,40,5,2,1,6,0,0.0111,0.0300,0.0139,6,0.1000,0.6500,21,0,0,605.8608,644.8926,-4.7808,
-0.6197,616.5649,,-0.5105,-0.6000,-0.4995,40,5,2,1,6,0,0.0111,0.0300,0.0140,6,0.1000,0.6500,21,0,0,610.2369,644.8926,6.3281,
-0.6321,602.1237,,-0.5105,-0.6000,-0.4995,40,5,2,1,6,0,0.0111,0.0300,0.0140,6,0.1000,0.6500,21,0,0,606.3970,644.8926,-4.2733,
-0.6385,636.3655,,-0.5105,-0.6000,-0.4995,40,5,2,1,6,1,0.0111,0.0300,0.0141,6,0.1000,0.6500,21,0,0,604.4272,644.8926,,-8.5271
-0.6351,606.3761,,-0.5105,-0.6000,-0.4995,40,5,2,1,6,0,0.0111,0.0300,0.0141,6,0.1000,0.6500,21,0,0,605.4668,644.8926,0.9092,
-0.6351,604.4050,,-0.5052,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0142,6,0.1000,0.6500,22,0,0,605.4668,646.5883,-1.0618,
-0.6330,606.0993,,-0.5052,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0142,6,0.1000,0.6500,22,0,0,606.1144,646.5883,-0.0151,
-0.6238,618.4388,,-0.5052,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0143,6,0.1000,0.6500,22,0,0,608.9821,646.5883,9.4567,
-0.6331,608.7290,,-0.5052,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0143,6,0.1000,0.6500,22,0,0,606.1045,646.5883,2.6245,
-0.6599,650.4144,,-0.5052,-0.6000,-0.4995,40,5,2,1,4,1,0.0111,0.0300,0.0144,6,0.1000,0.6500,22,0,0,597.8516,646.5883,,3.8261
-0.6481,602.4333,,-0.5052,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0144,6,0.1000,0.6500,22,0,0,601.4691,646.5883,0.9642,
-0.6413,601.4727,,-0.5052,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0145,6,0.1000,0.6500,22,0,0,603.5724,646.5883,-2.0997,
-0.6314,610.1039,,-0.5052,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0146,6,0.1000,0.6500,22,0,0,606.6097,646.5883,3.4942,
-0.6314,604.3032,,-0.4969,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0146,6,0.1000,0.6500,23,0,0,606.6097,649.2958,-2.3065,
-0.6254,602.4804,,-0.4969,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0147,6,0.1000,0.6500,23,0,0,608.4682,649.2958,-5.9878,
-0.6309,603.8430,,-0.4969,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0147,6,0.1000,0.6500,23,0,0,606.7905,649.2958,-2.9475,
-0.6383,602.7145,,-0.4969,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0148,6,0.1000,0.6500,23,0,0,604.4778,649.2958,-1.7633,
-0.6301,646.2827,,-0.4969,-0.6000,-0.4995,40,5,2,1,4,1,0.0111,0.0300,0.0148,6,0.1000,0.6500,23,0,0,607.0333,649.2958,,-3.0131
-0.6321,602.3884,,-0.4969,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0149,6,0.1000,0.6500,23,0,0,606.4022,649.2958,-4.0137,
-0.6378,610.4931,,-0.4969,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0149,6,0.1000,0.6500,23,0,0,604.6374,649.2958,5.8557,
-0.6335,604.3662,,-0.4969,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0150,6,0.1000,0.6500,23,0,0,605.9708,649.2958,-1.6046,
-0.6335,603.4522,,-0.4435,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0150,6,0.1000,0.6500,24,0,0,605.9708,666.8468,-2.5185,
-0.6325,607.8395,,-0.4435,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0151,6,0.1000,0.6500,24,0,0,606.2937,666.8468,1.5458,
-0.6331,606.3712,,-0.4435,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0151,6,0.1000,0.6500,24,0,0,606.0944,666.8468,0.2768,
-0.6169,611.0965,,-0.4435,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0152,6,0.1000,0.6500,24,0,0,611.1364,666.8468,-0.0399,
-0.6233,607.2057,,-0.4435,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0152,6,0.1000,0.6500,24,0,0,609.1230,666.8468,-1.9174,
-0.6373,669.7548,,-0.4435,-0.6000,-0.4995,40,5,2,1,5,1,0.0111,0.0300,0.0153,6,0.1000,0.6500,24,0,0,604.7931,666.8468,,2.9080
-0.6367,605.5203,,-0.4435,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0153,6,0.1000,0.6500,24,0,0,604.9748,666.8468,0.5454,
-0.6350,588.7805,,-0.4435,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0154,6,0.1000,0.6500,24,0,0,605.5108,666.8468,-16.7303,
-0.6350,608.0032,,-0.4582,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0154,6,0.1000,0.6500,25,0,0,605.5108,661.9909,2.4924,
-0.6456,609.2476,,-0.4582,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0155,6,0.1000,0.6500,25,0,0,602.2401,661.9909,7.0075,
-0.6328,658.4709,,-0.4582,-0.6000,-0.4995,40,5,2,0,2,1,0.0111,0.0300,0.0155,6,0.1000,0.6500,25,0,0,606.1887,661.9909,,-3.5200
-0.6303,602.8391,,-0.4582,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0156,6,0.1000,0.6500,25,0,0,606.9695,661.9909,-4.1304,
-0.6277,610.2108,,-0.4582,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0156,6,0.1000,0.6500,25,0,0,607.7818,661.9909,2.4290,
-0.6218,609.2129,,-0.4582,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0157,6,0.1000,0.6500,25,0,0,609.6097,661.9909,-0.3969,
-0.6298,606.3423,,-0.4582,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0158,6,0.1000,0.6500,25,0,0,607.1063,661.9909,-0.7640,
-0.6181,606.6582,,-0.4582,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0158,6,0.1000,0.6500,25,0,0,610.7525,661.9909,-4.0944,
-0.6181,612.4004,,-0.5050,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0159,6,0.1000,0.6500,26,0,0,610.7525,646.6552,1.6479,
-0.6257,612.3171,,-0.5050,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0159,6,0.1000,0.6500,26,0,0,608.3883,646.6552,3.9288,
-0.6127,622.2257,,-0.5050,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0160,6,0.1000,0.6500,26,0,0,612.4178,646.6552,9.8079,
-0.6294,642.5602,,-0.5050,-0.6000,-0.4995,40,5,2,0,3,1,0.0111,0.0300,0.0160,6,0.1000,0.6500,26,0,0,607.2487,646.6552,,-4.0949
-0.6276,599.5122,,-0.5050,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0161,6,0.1000,0.6500,26,0,0,607.7850,646.6552,-8.2728,
-0.6322,613.6425,,-0.5050,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0161,6,0.1000,0.6500,26,0,0,606.3856,646.6552,7.2569,
-0.6365,609.1875,,-0.5050,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0162,6,0.1000,0.6500,26,0,0,605.0463,646.6552,4.1412,
-0.6413,609.8373,,-0.5050,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0162,6,0.1000,0.6500,26,0,0,603.5663,646.6552,6.2710,
-0.6413,614.6273,,-0.4925,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0163,6,0.1000,0.6500,27,0,0,603.5663,650.7154,11.0610,
-0.6344,611.9652,,-0.4925,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0163,6,0.1000,0.6500,27,0,0,605.6803,650.7154,6.2849,
-0.6454,593.9356,,-0.4925,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0164,6,0.1000,0.6500,27,0,0,602.3081,650.7154,-8.3725,
-0.6476,652.3422,,-0.4925,-0.6000,-0.4995,40,5,2,0,3,1,0.0111,0.0300,0.0164,6,0.1000,0.6500,27,0,0,601.6278,650.7154,,1.6268
-0.6452,606.3520,,-0.4925,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0165,6,0.1000,0.6500,27,0,0,602.3534,650.7154,3.9986,
-0.6386,601.0458,,-0.4925,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0165,6,0.1000,0.6500,27,0,0,604.4098,650.7154,-3.3640,
-0.6558,602.6928,,-0.4925,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0166,6,0.1000,0.6500,27,0,0,599.1033,650.7154,3.5895,
-0.6647,604.3577,,-0.4925,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0166,6,0.1000,0.6500,27,0,0,596.3699,650.7154,7.9878,
-0.6647,600.0285,,-0.5199,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0167,6,0.1000,0.6500,28,0,0,596.3699,641.8477,3.6586,
-0.6691,593.6718,,-0.5199,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0167,6,0.1000,0.6500,28,0,0,595.0289,641.8477,-1.3571,
-0.6648,594.8075,,-0.5199,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0168,6,0.1000,0.6500,28,0,0,596.3405,641.8477,-1.5330,
-0.6762,639.3689,,-0.5199,-0.6000,-0.4995,40,5,2,0,3,1,0.0111,0.0300,0.0168,6,0.1000,0.6500,28,0,0,592.8853,641.8477,,-2.4788
-0.6874,582.5566,,-0.5199,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0169,6,0.1000,0.6500,28,0,0,589.4783,641.8477,-6.9217,
-0.6887,580.2834,,-0.5199,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0170,6,0.1000,0.6500,28,0,0,589.0826,641.8477,-8.7992,
-0.7001,581.1977,,-0.5199,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0170,6,0.1000,0.6500,28,0,0,585.6247,641.8477,-4.4270,
-0.7084,588.4330,,-0.5199,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0171,6,0.1000,0.6500,28,0,0,583.1313,641.8477,5.3017,
-0.7084,582.1319,,-0.5287,-0.6000,-0.4995,40,5,2,2,,0,0.0111,0.0300,0.0171,6,0.1000,0.6500,29,0,0,583.1313,639.0112,-0.9993,
-0.7085,581.4560,,-0.5287,-0.6000,-0.4995,40,5,2,2,,0,0.0111,0.0300,0.0172,6,0.1000,0.6500,29,0,0,583.0955,639.0112,-1.6395,
-0.6966,578.4528,,-0.5287,-0.6000,-0.4995,40,5,2,2,,0,0.0111,0.0300,0.0172,6,0.1000,0.6500,29,0,0,586.7019,639.0112,-8.2491,
-0.6846,593.1955,,-0.5287,-0.6000,-0.4995,40,5,2,2,,0,0.0111,0.0300,0.0173,6,0.1000,0.6500,29,0,0,590.3262,639.0112,2.8692,
-0.6889,588.5189,,-0.5287,-0.6000,-0.4995,40,5,2,2,,0,0.0111,0.0300,0.0173,6,0.1000,0.6500,29,0,0,589.0138,639.0112,-0.4949,
-0.6887,573.5167,,-0.5287,-0.6000,-0.4995,40,5,2,2,,0,0.0111,0.0300,0.0174,6,0.1000,0.6500,29,0,0,589.0720,639.0112,-15.5553,
-0.6783,582.6951,,-0.5287,-0.6000,-0.4995,40,5,2,2,,0,0.0111,0.0300,0.0174,6,0.1000,0.6500,29,0,0,592.2291,639.0112,-9.5341,
-0.6783,590.1219,,-0.5287,-0.6000,-0.4995,40,5,2,2,,0,0.0111,0.0300,0.0175,6,0.1000,0.6500,29,0,0,592.2280,639.0112,-2.1061,
-0.6783,594.3368,,-0.5221,-0.6000,-0.4995,40,5,2,0,4,0,0.0111,0.0300,0.0175,6,0.1000,0.6500,30,0,0,592.2280,641.1407,2.1088,
-0.6673,597.4532,,-0.5221,-0.6000,-0.4995,40,5,2,0,4,0,0.0111,0.0300,0.0176,6,0.1000,0.6500,30,0,0,595.5951,641.1407,1.8580,
-0.6721,594.0458,,-0.5221,-0.6000,-0.4995,40,5,2,0,4,0,0.0111,0.0300,0.0176,6,0.1000,0.6500,30,0,0,594.1076,641.1407,-0.0618,
-0.6657,589.6162,,-0.5221,-0.6000,-0.4995,40,5,2,0,4,0,0.0111,0.0300,0.0177,6,0.1000,0.6500,30,0,0,596.0704,641.1407,-6.4542,
-0.6601,633.8585,,-0.5221,-0.6000,-0.4995,40,5,2,0,4,1,0.0111,0.0300,0.0177,6,0.1000,0.6500,30,0,0,597.8028,641.1407,,-7.2821
-0.6628,592.4960,,-0.5221,-0.6000,-0.4995,40,5,2,0,4,0,0.0111,0.0300,0.0178,6,0.1000,0.6500,30,0,0,596.9607,641.1407,-4.4647,
-0.6654,599.2136,,-0.5221,-0.6000,-0.4995,40,5,2,0,4,0,0.0111,0.0300,0.0178,6,0.1000,0.6500,30,0,0,596.1799,641.1407,3.0337,
-0.6658,586.2060,,-0.5221,-0.6000,-0.4995,40,5,2,0,4,0,0.0111,0.0300,0.0179,6,0.1000,0.6500,30,0,0,596.0414,641.1407,-9.8353,
-0.6658,596.7232,,-0.5251,-0.6000,-0.4995,40,5,2,0,4,0,0.0111,0.0300,0.0179,6,0.1000,0.6500,31,0,0,596.0414,640.1621,0.6819,
-0.6614,591.1879,,-0.5251,-0.6000,-0.4995,40,5,2,0,4,0,0.0111,0.0300,0.0180,6,0.1000,0.6500,31,0,0,597.3981,640.1621,-6.2102,
-0.6606,598.2534,,-0.5251,-0.6000,-0.4995,40,5,2,0,4,0,0.0111,0.0300,0.0180,6,0.1000,0.6500,31,0,0,597.6350,640.1621,0.6183,
