observation,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,rule,dpos,trial_type,sigma_q,sigma_r,transition_self,transition_rules,transition_nodev,transition_nodev_rules,ITI,duration_tones,ISI,trial_n,run,run_n
772.3000,780.4316,742.5329,700,750,160,20,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,23,,0
763.1600,760.2409,742.5329,700,750,160,20,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,23,,0
754.8100,753.0590,756.1076,700,750,160,20,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,24,,0
744.3700,749.0316,756.1076,700,750,160,20,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,24,,0
748.4300,753.5909,756.1076,700,750,160,20,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,24,,0
778.0800,778.0815,756.1076,700,750,160,20,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,24,,0
771.1300,791.5385,756.1076,700,750,160,20,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,24,,0
772.1600,771.4397,756.1076,700,750,160,20,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,24,,0
740.1400,767.0629,756.1076,700,750,160,20,1,6,1,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,24,,0
777.6400,773.3017,756.1076,700,750,160,20,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,24,,0
764.4000,795.3549,739.5491,700,750,160,20,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,25,,0
788.2300,782.5698,739.5491,700,750,160,20,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,25,,0
780.7500,783.1696,739.5491,700,750,160,20,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,25,,0
772.2400,779.7895,739.5491,700,750,160,20,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,25,,0
764.9500,767.7348,739.5491,700,750,160,20,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,25,,0
745.7800,774.8535,739.5491,700,750,160,20,1,5,1,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,25,,0
773.2800,773.2705,739.5491,700,750,160,20,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,25,,0
763.6400,771.6612,739.5491,700,750,160,20,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,25,,0
774.7300,779.7300,748.5065,700,750,160,20,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,26,,0
780.0200,777.4082,748.5065,700,750,160,20,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,26,,0
786.7800,794.8171,748.5065,700,750,160,20,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,26,,0
790.1100,793.4277,748.5065,700,750,160,20,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,26,,0
758.4700,793.3211,748.5065,700,750,160,20,1,4,1,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,26,,0
789.4400,772.7910,748.5065,700,750,160,20,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,26,,0
768.8000,771.2719,748.5065,700,750,160,20,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,26,,0
761.9000,768.7118,748.5065,700,750,160,20,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,26,,0
753.7100,778.5365,745.1907,700,750,160,20,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,27,,0
765.8300,758.6332,745.1907,700,750,160,20,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,27,,0
747.2900,755.2623,745.1907,700,750,160,20,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,27,,0
776.8700,755.1887,745.1907,700,750,160,20,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,27,,0
723.8000,762.2099,745.1907,700,750,160,20,1,4,1,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,27,,0
754.7300,754.9459,745.1907,700,750,160,20,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,27,,0
750.8200,753.7314,745.1907,700,750,160,20,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,27,,0
736.2400,750.2969,745.1907,700,750,160,20,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,27,,0
774.6700,768.9652,752.4182,700,750,160,20,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,28,,0
775.4200,769.7841,752.4182,700,750,160,20,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,28,,0
738.5600,754.6779,752.4182,700,750,160,20,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,28,,0
735.9400,744.9298,752.4182,700,750,160,20,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,28,,0
758.5100,764.6662,752.4182,700,750,160,20,1,4,1,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,28,,0
768.0500,760.4192,752.4182,700,750,160,20,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,28,,0
758.0300,777.0824,752.4182,700,750,160,20,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,28,,0
750.2200,760.0332,752.4182,700,750,160,20,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,28,,0
764.8900,754.6315,777.3842,700,750,160,20,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,29,,0
756.9400,753.7566,777.3842,700,750,160,20,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,29,,0
762.6600,754.3434,777.3842,700,750,160,20,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,29,,0
761.5800,747.8813,777.3842,700,750,160,20,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,29,,0
765.3800,748.9619,777.3842,700,750,160,20,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,29,,0
761.5700,761.3206,777.3842,700,750,160,20,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,29,,0
792.7100,773.3019,777.3842,700,750,160,20,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,29,,0
782.0800,770.8275,777.3842,700,750,160,20,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,29,,0
779.2800,787.1776,771.7504,700,750,160,20,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,30,,0
807.3300,799.8430,771.7504,700,750,160,20,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,30,,0
799.0000,795.8881,771.7504,700,750,160,20,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,30,,0
802.6500,808.2643,771.7504,700,750,160,20,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,30,,0
779.4500,801.9413,771.7504,700,750,160,20,0,4,1,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,30,,0
835.6900,841.6085,771.7504,700,750,160,20,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,30,,0
818.6700,840.8465,771.7504,700,750,160,20,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,30,,0
841.2900,852.0274,771.7504,700,750,160,20,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,30,,0
839.4700,849.5391,764.0223,700,750,160,20,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,31,,0
826.3100,833.6649,764.0223,700,750,160,20,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,31,,0
756.6800,843.8277,764.0223,700,750,160,20,0,2,1,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,31,,0
866.7900,839.6478,764.0223,700,750,160,20,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,31,,0
855.0600,845.2764,764.0223,700,750,160,20,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,31,,0
828.6400,845.8023,764.0223,700,750,160,20,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,31,,0
844.0500,839.7078,764.0223,700,750,160,20,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,31,,0
845.3200,846.0581,764.0223,700,750,160,20,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,31,,0
861.8500,857.3795,762.4798,700,750,160,20,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,4.5000,0.1000,0.6500,32,,0
859.8300,852.4099,762.4798,700,750,160,20,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,4.5000,0.1000,0.6500,32,,0
746.4400,855.1112,762.4798,700,750,160,20,0,2,1,10,10,0.8000,0.1000,0.1000,0.5000,4.5000,0.1000,0.6500,32,,0
872.9200,860.9201,762.4798,700,750,160,20,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,4.5000,0.1000,0.6500,32,,0
862.3900,854.3538,762.4798,700,750,160,20,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,4.5000,0.1000,0.6500,32,,0
883.6000,874.6052,762.4798,700,750,160,20,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,4.5000,0.1000,0.6500,32,,0
868.6300,876.7030,762.4798,700,750,160,20,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,4.5000,0.1000,0.6500,32,,0
881.7400,866.0703,762.4798,700,750,160,20,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,4.5000,0.1000,0.6500,32,,0
878.9500,882.5831,760.6548,700,750,160,20,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,33,,0
866.7800,859.8554,760.6548,700,750,160,20,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,33,,0
862.7700,869.1018,760.6548,700,750,160,20,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,33,,0
742.8100,864.8222,760.6548,700,750,160,20,0,3,1,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,33,,0
885.2300,885.7440,760.6548,700,750,160,20,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,33,,0
898.4500,885.7689,760.6548,700,750,160,20,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,33,,0
858.4600,871.3339,760.6548,700,750,160,20,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,33,,0
844.7100,852.7652,760.6548,700,750,160,20,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,33,,0
838.4600,853.8763,758.3308,700,750,160,20,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,34,,0
850.2600,855.4997,758.3308,700,750,160,20,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,34,,0
868.4600,864.1844,758.3308,700,750,160,20,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,34,,0
876.4300,876.5658,758.3308,700,750,160,20,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,34,,0
897.7700,879.5478,758.3308,700,750,160,20,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,34,,0
893.7100,900.0733,758.3308,700,750,160,20,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,34,,0
880.7800,890.6968,758.3308,700,750,160,20,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,34,,0
908.2400,888.0607,758.3308,700,750,160,20,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,34,,0
887.6200,887.9144,756.9720,700,750,160,20,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,4.5000,0.1000,0.6500,35,,0
878.6900,882.5038,756.9720,700,750,160,20,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,4.5000,0.1000,0.6500,35,,0
777.5400,875.0658,756.9720,700,750,160,20,0,2,1,10,10,0.8000,0.1000,0.1000,0.5000,4.5000,0.1000,0.6500,35,,0
857.5500,859.2830,756.9720,700,750,160,20,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,4.5000,0.1000,0.6500,35,,0
845.2200,843.5531,756.9720,700,750,160,20,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,4.5000,0.1000,0.6500,35,,0
837.7400,844.8878,756.9720,700,750,160,20,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,4.5000,0.1000,0.6500,35,,0
827.4100,833.3106,756.9720,700,750,160,20,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,4.5000,0.1000,0.6500,35,,0
826.1400,823.8293,756.9720,700,750,160,20,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,4.5000,0.1000,0.6500,35,,0
821.2100,820.5560,759.3068,700,750,160,20,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,36,,0
834.4700,844.0681,759.3068,700,750,160,20,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,36,,0
840.9300,851.3551,759.3068,700,750,160,20,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,36,,0
767.7800,872.4624,759.3068,700,750,160,20,0,3,1,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,36,,0
890.2100,880.7715,759.3068,700,750,160,20,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,36,,0
853.8300,867.8679,759.3068,700,750,160,20,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,36,,0
857.2700,866.9737,759.3068,700,750,160,20,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,36,,0
852.2800,854.6337,759.3068,700,750,160,20,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,36,,0
847.5100,846.6424,744.9406,700,750,160,20,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,37,,0
869.4200,857.3196,744.9406,700,750,160,20,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,37,,0
859.4900,863.7402,744.9406,700,750,160,20,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,37,,0
865.4800,859.2340,744.9406,700,750,160,20,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,37,,0
854.3000,854.5989,744.9406,700,750,160,20,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,37,,0
756.5200,872.7534,744.9406,700,750,160,20,1,5,1,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,37,,0
865.7100,866.4661,744.9406,700,750,160,20,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,37,,0
886.5800,881.0856,744.9406,700,750,160,20,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,37,,0
873.9800,877.4529,733.8791,700,750,160,20,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,38,,0
855.9300,861.7756,733.8791,700,750,160,20,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,38,,0
895.7700,881.8538,733.8791,700,750,160,20,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,38,,0
850.5100,857.9547,733.8791,700,750,160,20,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,38,,0
722.7500,864.3859,733.8791,700,750,160,20,1,4,1,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,38,,0
867.9100,872.9679,733.8791,700,750,160,20,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,38,,0
888.2600,879.8899,733.8791,700,750,160,20,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,38,,0
869.8200,871.9931,733.8791,700,750,160,20,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,38,,0
845.2000,854.1436,739.1240,700,750,160,20,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,39,,0
838.8300,848.0733,739.1240,700,750,160,20,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,39,,0
875.8100,870.4582,739.1240,700,750,160,20,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,39,,0
874.4200,869.2822,739.1240,700,750,160,20,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,39,,0
856.1700,856.7682,739.1240,700,750,160,20,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,39,,0
850.2700,853.2311,739.1240,700,750,160,20,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,39,,0
755.5900,850.5730,739.1240,700,750,160,20,1,6,1,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,39,,0
873.2500,866.3956,739.1240,700,750,160,20,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,39,,0
877.3200,872.5538,735.1611,700,750,160,20,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,40,,0
883.6900,863.7772,735.1611,700,750,160,20,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,40,,0
858.1000,856.3431,735.1611,700,750,160,20,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,40,,0
866.6700,861.1648,735.1611,700,750,160,20,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,40,,0
841.7300,848.6728,735.1611,700,750,160,20,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,40,,0
880.7600,853.5110,735.1611,700,750,160,20,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,40,,0
740.2500,866.6073,735.1611,700,750,160,20,1,6,1,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,40,,0
856.6800,865.9962,735.1611,700,750,160,20,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,40,,0
885.4700,865.9871,734.5302,700,750,160,20,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,41,,0
861.1000,871.6364,734.5302,700,750,160,20,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,41,,0
855.1200,858.1439,734.5302,700,750,160,20,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,41,,0
860.5300,866.6657,734.5302,700,750,160,20,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,41,,0
731.1900,854.4637,734.5302,700,750,160,20,1,4,1,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,41,,0
856.6400,847.1231,734.5302,700,750,160,20,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,41,,0
861.3900,847.4516,734.5302,700,750,160,20,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,41,,0
864.4300,841.0434,734.5302,700,750,160,20,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,41,,0
849.8800,841.0810,712.9318,700,750,160,20,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,42,,0
842.8000,848.4778,712.9318,700,750,160,20,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,42,,0
850.3400,850.2372,712.9318,700,750,160,20,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,42,,0
856.4400,851.8138,712.9318,700,750,160,20,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,42,,0
841.0900,844.0158,712.9318,700,750,160,20,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,42,,0
728.0500,845.7639,712.9318,700,750,160,20,1,5,1,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,42,,0
851.5400,846.5202,712.9318,700,750,160,20,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,42,,0
837.5600,843.7804,712.9318,700,750,160,20,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,42,,0
845.1700,845.3487,714.2670,700,750,160,20,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,43,,0
853.3100,850.1168,714.2670,700,750,160,20,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,43,,0
874.7500,852.7135,714.2670,700,750,160,20,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,43,,0
846.5600,849.9748,714.2670,700,750,160,20,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,43,,0
838.1000,829.0666,714.2670,700,750,160,20,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,43,,0
847.3600,831.3757,714.2670,700,750,160,20,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,43,,0
847.2800,847.0564,714.2670,700,750,160,20,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,43,,0
849.3000,840.7105,714.2670,700,750,160,20,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,43,,0
835.3200,845.4115,721.6597,700,750,160,20,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,44,,0
838.0800,829.0928,721.6597,700,750,160,20,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,44,,0
844.2600,845.7580,721.6597,700,750,160,20,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,44,,0
716.7400,834.0719,721.6597,700,750,160,20,0,3,1,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,44,,0
833.4300,828.8443,721.6597,700,750,160,20,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,44,,0
842.9000,829.7893,721.6597,700,750,160,20,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,44,,0
839.8700,824.6071,721.6597,700,750,160,20,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,44,,0
840.4600,823.5115,721.6597,700,750,160,20,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,44,,0
826.4100,821.8771,716.9544,700,750,160,20,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,45,,0
817.3400,824.0767,716.9544,700,750,160,20,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,45,,0
818.1700,842.1186,716.9544,700,750,160,20,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,45,,0
859.2500,854.5235,716.9544,700,750,160,20,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,45,,0
713.3500,853.3721,716.9544,700,750,160,20,0,4,1,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,45,,0
831.6600,851.6346,716.9544,700,750,160,20,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,45,,0
864.4400,856.0417,716.9544,700,750,160,20,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,45,,0
874.0100,860.8682,716.9544,700,750,160,20,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,45,,0
849.8100,846.5224,753.7894,700,750,160,20,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,46,,0
838.9000,849.9334,753.7894,700,750,160,20,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,46,,0
845.3200,850.3232,753.7894,700,750,160,20,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,46,,0
751.5500,845.9507,753.7894,700,750,160,20,0,3,1,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,46,,0
841.0700,839.9679,753.7894,700,750,160,20,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,46,,0
828.3500,830.9899,753.7894,700,750,160,20,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,46,,0
820.3900,833.9964,753.7894,700,750,160,20,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,46,,0
835.6400,840.4111,753.7894,700,750,160,20,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,46,,0
833.8000,833.1574,759.9494,700,750,160,20,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,47,,0
836.7100,825.9102,759.9494,700,750,160,20,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,47,,0
818.7400,823.6444,759.9494,700,750,160,20,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,47,,0
839.6300,837.4562,759.9494,700,750,160,20,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,47,,0
