observation,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,rule,dpos,trial_type,sigma_q,sigma_r,noise_v,noise_w_std_t_minus_one,noise_w_dev_t_minus_one,ITI,duration_tones,ISI,trial_n,run,run_n
1083.8909,1079.0512,1039.5200,1000,1050,160,20,0,2,0,10,10,4.8398,3.6403,-1.9794,3.5000,0.1000,0.6500,85,,1
1094.1350,1089.6433,1039.5200,1000,1050,160,20,0,2,0,10,10,4.4917,11.0863,-1.9794,3.5000,0.1000,0.6500,85,,1
1092.7561,1089.1619,1039.5200,1000,1050,160,20,0,2,0,10,10,3.5941,0.0789,-1.9794,3.5000,0.1000,0.6500,85,,1
1103.7589,1100.0377,1039.5200,1000,1050,160,20,0,2,0,10,10,3.7212,11.4330,-1.9794,3.5000,0.1000,0.6500,85,,1
1100.9255,1102.0463,1042.3715,1000,1050,160,20,0,3,0,10,10,-1.1208,2.6339,2.3274,5.5000,0.1000,0.6500,86,,1
1102.1208,1101.9026,1042.3715,1000,1050,160,20,0,3,0,10,10,0.2181,0.4941,2.3274,5.5000,0.1000,0.6500,86,,1
1104.8863,1105.9341,1042.3715,1000,1050,160,20,0,3,0,10,10,-1.0478,4.6683,2.3274,5.5000,0.1000,0.6500,86,,1
1025.7436,1127.5143,1042.3715,1000,1050,160,20,0,3,1,10,10,-16.6279,22.2423,2.3274,5.5000,0.1000,0.6500,86,,1
1117.9630,1117.6744,1042.3715,1000,1050,160,20,0,3,0,10,10,0.2886,-9.0429,2.3274,5.5000,0.1000,0.6500,86,,1
1116.0234,1119.6299,1042.3715,1000,1050,160,20,0,3,0,10,10,-3.6065,2.6910,2.3274,5.5000,0.1000,0.6500,86,,1
1130.6325,1126.6287,1042.3715,1000,1050,160,20,0,3,0,10,10,4.0039,7.7464,2.3274,5.5000,0.1000,0.6500,86,,1
1119.0425,1123.7259,1042.3715,1000,1050,160,20,0,3,0,10,10,-4.6834,-2.1113,2.3274,5.5000,0.1000,0.6500,86,,1
1095.2721,1118.1940,1030.1384,1000,1050,160,20,0,3,0,10,10,-22.9219,-4.7586,-12.6145,3.0000,0.1000,0.6500,87,,1
1107.6712,1115.8226,1030.1384,1000,1050,160,20,0,3,0,10,10,-8.1514,-1.6327,-12.6145,3.0000,0.1000,0.6500,87,,1
1112.2402,1120.5159,1030.1384,1000,1050,160,20,0,3,0,10,10,-8.2757,5.4172,-12.6145,3.0000,0.1000,0.6500,87,,1
998.9382,1111.6130,1030.1384,1000,1050,160,20,0,3,1,10,10,-31.2002,-8.1497,-12.6145,3.0000,0.1000,0.6500,87,,1
1103.3806,1104.5450,1030.1384,1000,1050,160,20,0,3,0,10,10,-1.1644,-6.3704,-12.6145,3.0000,0.1000,0.6500,87,,1
1104.9970,1097.8320,1030.1384,1000,1050,160,20,0,3,0,10,10,7.1650,-6.0596,-12.6145,3.0000,0.1000,0.6500,87,,1
1117.2608,1104.4975,1030.1384,1000,1050,160,20,0,3,0,10,10,12.7633,7.2770,-12.6145,3.0000,0.1000,0.6500,87,,1
1108.7897,1096.4337,1030.1384,1000,1050,160,20,0,3,0,10,10,12.3560,-7.4107,-12.6145,3.0000,0.1000,0.6500,87,,1
1111.5974,1109.7845,1035.4699,1000,1050,160,20,0,4,0,10,10,1.8129,13.9535,4.3384,5.5000,0.1000,0.6500,88,,1
1129.0054,1109.2283,1035.4699,1000,1050,160,20,0,4,0,10,10,19.7771,0.1300,4.3384,5.5000,0.1000,0.6500,88,,1
1105.3012,1108.7860,1035.4699,1000,1050,160,20,0,4,0,10,10,-3.4847,0.2403,4.3384,5.5000,0.1000,0.6500,88,,1
1122.3456,1114.3887,1035.4699,1000,1050,160,20,0,4,0,10,10,7.9569,6.2827,4.3384,5.5000,0.1000,0.6500,88,,1
1048.2564,1119.3433,1035.4699,1000,1050,160,20,0,4,1,10,10,12.7865,5.6695,4.3384,5.5000,0.1000,0.6500,88,,1
1105.6527,1111.5197,1035.4699,1000,1050,160,20,0,4,0,10,10,-5.8670,-7.0778,4.3384,5.5000,0.1000,0.6500,88,,1
1109.1493,1107.6946,1035.4699,1000,1050,160,20,0,4,0,10,10,1.4547,-3.1281,4.3384,5.5000,0.1000,0.6500,88,,1
1118.6583,1114.0135,1035.4699,1000,1050,160,20,0,4,0,10,10,4.6448,6.9920,4.3384,5.5000,0.1000,0.6500,88,,1
1103.8787,1108.2594,1041.0037,1000,1050,160,20,0,4,0,10,10,-4.3807,-5.0415,4.8073,7.5000,0.1000,0.6500,89,,1
1113.5479,1102.2461,1041.0037,1000,1050,160,20,0,4,0,10,10,11.3019,-5.3368,4.8073,7.5000,0.1000,0.6500,89,,1
1079.7607,1097.0522,1041.0037,1000,1050,160,20,0,4,0,10,10,-17.2915,-4.5548,4.8073,7.5000,0.1000,0.6500,89,,1
1089.2962,1087.0582,1041.0037,1000,1050,160,20,0,4,0,10,10,2.2380,-9.3874,4.8073,7.5000,0.1000,0.6500,89,,1
1051.8014,1093.0712,1041.0037,1000,1050,160,20,0,4,1,10,10,10.7977,6.5571,4.8073,7.5000,0.1000,0.6500,89,,1
1080.1067,1080.3795,1041.0037,1000,1050,160,20,0,4,0,10,10,-0.2728,-12.1100,4.8073,7.5000,0.1000,0.6500,89,,1
1068.0549,1057.2975,1041.0037,1000,1050,160,20,0,4,0,10,10,10.7574,-22.5796,4.8073,7.5000,0.1000,0.6500,89,,1
1063.1196,1055.3799,1041.0037,1000,1050,160,20,0,4,0,10,10,7.7397,-1.5595,4.8073,7.5000,0.1000,0.6500,89,,1
1056.5686,1056.5623,1045.7551,1000,1050,160,20,0,3,0,10,10,0.0062,1.5286,4.3016,7.0000,0.1000,0.6500,90,,1
1037.2445,1037.2303,1045.7551,1000,1050,160,20,0,3,0,10,10,0.0143,-18.9786,4.3016,7.0000,0.1000,0.6500,90,,1
1044.9574,1045.6272,1045.7551,1000,1050,160,20,0,3,0,10,10,-0.6698,8.6296,4.3016,7.0000,0.1000,0.6500,90,,1
1042.2112,1045.3393,1045.7551,1000,1050,160,20,0,3,1,10,10,-3.5439,-0.0027,4.3016,7.0000,0.1000,0.6500,90,,1
1057.4028,1052.8393,1045.7551,1000,1050,160,20,0,3,0,10,10,4.5635,7.7834,4.3016,7.0000,0.1000,0.6500,90,,1
1048.5174,1057.4166,1045.7551,1000,1050,160,20,0,3,0,10,10,-8.8992,4.9076,4.3016,7.0000,0.1000,0.6500,90,,1
1069.6198,1076.8123,1045.7551,1000,1050,160,20,0,3,0,10,10,-7.1925,19.7546,4.3016,7.0000,0.1000,0.6500,90,,1
1054.6862,1054.6016,1045.7551,1000,1050,160,20,0,3,0,10,10,0.0846,-21.7306,4.3016,7.0000,0.1000,0.6500,90,,1
1087.3296,1060.6765,1053.3230,1000,1050,160,20,0,3,0,10,10,26.6531,6.4161,7.3556,7.5000,0.1000,0.6500,91,,1
1061.5717,1066.5818,1053.3230,1000,1050,160,20,0,3,0,10,10,-5.0100,6.2845,7.3556,7.5000,0.1000,0.6500,91,,1
1076.2582,1084.2376,1053.3230,1000,1050,160,20,0,3,0,10,10,-7.9795,18.0720,7.3556,7.5000,0.1000,0.6500,91,,1
1059.3784,1077.1533,1053.3230,1000,1050,160,20,0,3,1,10,10,6.0554,-6.5579,7.3556,7.5000,0.1000,0.6500,91,,1
1079.3791,1074.6011,1053.3230,1000,1050,160,20,0,3,0,10,10,4.7780,-2.0699,7.3556,7.5000,0.1000,0.6500,91,,1
1068.6034,1075.9337,1053.3230,1000,1050,160,20,0,3,0,10,10,-7.3302,1.7988,7.3556,7.5000,0.1000,0.6500,91,,1
1063.4710,1071.0051,1053.3230,1000,1050,160,20,0,3,0,10,10,-7.5340,-4.4540,7.3556,7.5000,0.1000,0.6500,91,,1
1086.7108,1078.6265,1053.3230,1000,1050,160,20,0,3,0,10,10,8.0843,8.0652,7.3556,7.5000,0.1000,0.6500,91,,1
1070.4981,1062.8450,1037.0820,1000,1050,160,20,0,2,0,10,10,7.6531,-15.2901,-16.0748,6.5000,0.1000,0.6500,92,,1
1079.3811,1073.3196,1037.0820,1000,1050,160,20,0,2,0,10,10,6.0615,10.8675,-16.0748,6.5000,0.1000,0.6500,92,,1
1048.7703,1080.0542,1037.0820,1000,1050,160,20,0,2,1,10,10,11.6883,7.1928,-16.0748,6.5000,0.1000,0.6500,92,,1
1055.3633,1062.2357,1037.0820,1000,1050,160,20,0,2,0,10,10,-6.8724,-17.3182,-16.0748,6.5000,0.1000,0.6500,92,,1
1055.0002,1045.3544,1037.0820,1000,1050,160,20,0,2,0,10,10,9.6458,-16.4923,-16.0748,6.5000,0.1000,0.6500,92,,1
1020.3641,1026.1892,1037.0820,1000,1050,160,20,0,2,0,10,10,-5.8251,-18.8817,-16.0748,6.5000,0.1000,0.6500,92,,1
1049.3803,1024.6502,1037.0820,1000,1050,160,20,0,2,0,10,10,24.7302,-1.3754,-16.0748,6.5000,0.1000,0.6500,92,,1
1014.7512,1010.6426,1037.0820,1000,1050,160,20,0,2,0,10,10,4.1086,-13.8535,-16.0748,6.5000,0.1000,0.6500,92,,1
1002.7368,1001.5855,1046.3672,1000,1050,160,20,2,0,0,10,10,1.1514,-8.9906,8.6393,4.5000,0.1000,0.6500,93,,1
1004.4783,1010.4599,1046.3672,1000,1050,160,20,2,0,0,10,10,-5.9816,8.8844,8.6393,4.5000,0.1000,0.6500,93,,1
990.3323,984.4167,1046.3672,1000,1050,160,20,2,0,0,10,10,5.9155,-25.9778,8.6393,4.5000,0.1000,0.6500,93,,1
1010.0088,992.7784,1046.3672,1000,1050,160,20,2,0,0,10,10,17.2304,8.2642,8.6393,4.5000,0.1000,0.6500,93,,1
962.6509,981.3023,1046.3672,1000,1050,160,20,2,0,0,10,10,-18.6514,-11.5212,8.6393,4.5000,0.1000,0.6500,93,,1
997.5839,979.2462,1046.3672,1000,1050,160,20,2,0,0,10,10,18.3378,-2.1730,8.6393,4.5000,0.1000,0.6500,93,,1
983.0276,979.3168,1046.3672,1000,1050,160,20,2,0,0,10,10,3.7108,-0.0590,8.6393,4.5000,0.1000,0.6500,93,,1
987.6540,980.6169,1046.3672,1000,1050,160,20,2,0,0,10,10,7.0371,1.1708,8.6393,4.5000,0.1000,0.6500,93,,1
988.6936,983.3601,1039.1001,1000,1050,160,20,1,5,0,10,10,5.3335,2.6220,-7.4488,6.5000,0.1000,0.6500,94,,1
976.0869,985.9458,1039.1001,1000,1050,160,20,1,5,0,10,10,-9.8589,2.4818,-7.4488,6.5000,0.1000,0.6500,94,,1
982.7516,978.2957,1039.1001,1000,1050,160,20,1,5,0,10,10,4.4559,-7.7380,-7.4488,6.5000,0.1000,0.6500,94,,1
968.2798,976.5766,1039.1001,1000,1050,160,20,1,5,0,10,10,-8.2967,-1.8548,-7.4488,6.5000,0.1000,0.6500,94,,1
976.6667,979.1376,1039.1001,1000,1050,160,20,1,5,0,10,10,-2.4710,2.4147,-7.4488,6.5000,0.1000,0.6500,94,,1
1042.5565,989.1956,1039.1001,1000,1050,160,20,1,5,1,10,10,3.4564,9.9276,-7.4488,6.5000,0.1000,0.6500,94,,1
957.6544,976.3981,1039.1001,1000,1050,160,20,1,5,0,10,10,-18.7437,-12.8651,-7.4488,6.5000,0.1000,0.6500,94,,1
977.0145,987.8672,1039.1001,1000,1050,160,20,1,5,0,10,10,-10.8526,11.3216,-7.4488,6.5000,0.1000,0.6500,94,,1
971.6381,979.2810,1037.2329,1000,1050,160,20,1,5,0,10,10,-7.6429,-8.6621,-2.4122,3.0000,0.1000,0.6500,95,,1
991.5820,989.3557,1037.2329,1000,1050,160,20,1,5,0,10,10,2.2263,9.9453,-2.4122,3.0000,0.1000,0.6500,95,,1
995.1172,985.3201,1037.2329,1000,1050,160,20,1,5,0,10,10,9.7972,-4.1022,-2.4122,3.0000,0.1000,0.6500,95,,1
1003.2112,995.6114,1037.2329,1000,1050,160,20,1,5,0,10,10,7.5998,10.1996,-2.4122,3.0000,0.1000,0.6500,95,,1
1007.7360,1018.4770,1037.2329,1000,1050,160,20,1,5,0,10,10,-10.7411,22.8382,-2.4122,3.0000,0.1000,0.6500,95,,1
1026.4284,1003.4577,1037.2329,1000,1050,160,20,1,5,1,10,10,-10.8045,-14.9039,-2.4122,3.0000,0.1000,0.6500,95,,1
1022.9973,1001.4600,1037.2329,1000,1050,160,20,1,5,0,10,10,21.5373,-1.9761,-2.4122,3.0000,0.1000,0.6500,95,,1
998.0311,987.2701,1037.2329,1000,1050,160,20,1,5,0,10,10,10.7609,-14.1808,-2.4122,3.0000,0.1000,0.6500,95,,1
965.4650,979.4534,1037.5638,1000,1050,160,20,1,6,0,10,10,-13.9884,-7.8962,-0.3075,6.0000,0.1000,0.6500,96,,1
963.2801,965.7972,1037.5638,1000,1050,160,20,1,6,0,10,10,-2.5172,-13.7846,-0.3075,6.0000,0.1000,0.6500,96,,1
955.1929,959.2070,1037.5638,1000,1050,160,20,1,6,0,10,10,-4.0141,-6.8040,-0.3075,6.0000,0.1000,0.6500,96,,1
959.2396,968.5065,1037.5638,1000,1050,160,20,1,6,0,10,10,-9.2669,9.0445,-0.3075,6.0000,0.1000,0.6500,96,,1
959.6213,963.5663,1037.5638,1000,1050,160,20,1,6,0,10,10,-3.9449,-5.1371,-0.3075,6.0000,0.1000,0.6500,96,,1
957.6845,950.3295,1037.5638,1000,1050,160,20,1,6,0,10,10,7.3549,-13.4644,-0.3075,6.0000,0.1000,0.6500,96,,1
1027.8165,945.1589,1037.5638,1000,1050,160,20,1,6,1,10,10,-9.7473,-5.4810,-0.3075,6.0000,0.1000,0.6500,96,,1
938.8764,941.9964,1037.5638,1000,1050,160,20,1,6,0,10,10,-3.1200,-3.5053,-0.3075,6.0000,0.1000,0.6500,96,,1
927.7322,945.2788,1032.2430,1000,1050,160,20,1,5,0,10,10,-17.5466,2.9199,-5.9427,7.0000,0.1000,0.6500,97,,1
954.3509,943.2590,1032.2430,1000,1050,160,20,1,5,0,10,10,11.0919,-2.3618,-5.9427,7.0000,0.1000,0.6500,97,,1
919.6506,937.7109,1032.2430,1000,1050,160,20,1,5,0,10,10,-18.0603,-5.9027,-5.9427,7.0000,0.1000,0.6500,97,,1
970.0195,949.2899,1032.2430,1000,1050,160,20,1,5,0,10,10,20.7296,11.1898,-5.9427,7.0000,0.1000,0.6500,97,,1
952.5952,953.9256,1032.2430,1000,1050,160,20,1,5,0,10,10,-1.3304,4.3187,-5.9427,7.0000,0.1000,0.6500,97,,1
1055.9261,956.4896,1032.2430,1000,1050,160,20,1,5,1,10,10,23.6831,2.2761,-5.9427,7.0000,0.1000,0.6500,97,,1
951.9330,955.4938,1032.2430,1000,1050,160,20,1,5,0,10,10,-3.5609,-1.2677,-5.9427,7.0000,0.1000,0.6500,97,,1
943.6780,951.0044,1032.2430,1000,1050,160,20,1,5,0,10,10,-7.3264,-4.7676,-5.9427,7.0000,0.1000,0.6500,97,,1
953.1703,959.1033,1036.9185,1000,1050,160,20,1,6,0,10,10,-5.9329,7.7926,3.7877,7.0000,0.1000,0.6500,98,,1
961.8468,963.2414,1036.9185,1000,1050,160,20,1,6,0,10,10,-1.3946,3.8825,3.7877,7.0000,0.1000,0.6500,98,,1
971.3135,970.6208,1036.9185,1000,1050,160,20,1,6,0,10,10,0.6926,7.1497,3.7877,7.0000,0.1000,0.6500,98,,1
948.9594,963.5261,1036.9185,1000,1050,160,20,1,6,0,10,10,-14.5667,-7.2784,3.7877,7.0000,0.1000,0.6500,98,,1
971.8373,959.3773,1036.9185,1000,1050,160,20,1,6,0,10,10,12.4600,-4.3767,3.7877,7.0000,0.1000,0.6500,98,,1
942.4868,953.6250,1036.9185,1000,1050,160,20,1,6,0,10,10,-11.1382,-6.0062,3.7877,7.0000,0.1000,0.6500,98,,1
1024.1650,965.6266,1036.9185,1000,1050,160,20,1,6,1,10,10,-12.7535,11.7118,3.7877,7.0000,0.1000,0.6500,98,,1
940.3639,945.3672,1036.9185,1000,1050,160,20,1,6,0,10,10,-5.0033,-20.4742,3.7877,7.0000,0.1000,0.6500,98,,1
941.8135,939.9006,1027.0241,1000,1050,160,20,1,6,0,10,10,1.9129,-5.8080,-10.5485,6.5000,0.1000,0.6500,99,,1
962.7032,951.2294,1027.0241,1000,1050,160,20,1,6,0,10,10,11.4738,10.9531,-10.5485,6.5000,0.1000,0.6500,99,,1
973.8792,970.9891,1027.0241,1000,1050,160,20,1,6,0,10,10,2.8900,19.4549,-10.5485,6.5000,0.1000,0.6500,99,,1
980.1155,970.1463,1027.0241,1000,1050,160,20,1,6,0,10,10,9.9693,-1.0242,-10.5485,6.5000,0.1000,0.6500,99,,1
1003.9579,996.1795,1027.0241,1000,1050,160,20,1,6,0,10,10,7.7785,25.8466,-10.5485,6.5000,0.1000,0.6500,99,,1
995.4349,993.2244,1027.0241,1000,1050,160,20,1,6,0,10,10,2.2106,-2.9790,-10.5485,6.5000,0.1000,0.6500,99,,1
1038.7357,1008.7725,1027.0241,1000,1050,160,20,1,6,1,10,10,11.7116,15.5058,-10.5485,6.5000,0.1000,0.6500,99,,1
1004.4594,1008.1667,1027.0241,1000,1050,160,20,1,6,0,10,10,-3.7074,-0.5510,-10.5485,6.5000,0.1000,0.6500,99,,1
997.8068,1003.7777,1031.5501,1000,1050,160,20,1,6,0,10,10,-5.9709,-4.3380,3.3771,3.0000,0.1000,0.6500,100,,1
990.0247,1004.6417,1031.5501,1000,1050,160,20,1,6,0,10,10,-14.6170,0.8876,3.3771,3.0000,0.1000,0.6500,100,,1
1002.7058,1018.8830,1031.5501,1000,1050,160,20,1,6,0,10,10,-16.1772,14.2703,3.3771,3.0000,0.1000,0.6500,100,,1
1029.3949,1013.9537,1031.5501,1000,1050,160,20,1,6,0,10,10,15.4412,-4.8113,3.3771,3.0000,0.1000,0.6500,100,,1
1009.3351,1005.8287,1031.5501,1000,1050,160,20,1,6,0,10,10,3.5064,-8.0378,3.3771,3.0000,0.1000,0.6500,100,,1
993.9410,999.1250,1031.5501,1000,1050,160,20,1,6,0,10,10,-5.1840,-6.6673,3.3771,3.0000,0.1000,0.6500,100,,1
1038.3181,975.9891,1031.5501,1000,1050,160,20,1,6,1,10,10,6.7680,-23.1413,3.3771,3.0000,0.1000,0.6500,100,,1
981.2849,978.5243,1031.5501,1000,1050,160,20,1,6,0,10,10,2.7606,2.3851,3.3771,3.0000,0.1000,0.6500,100,,1
974.4525,975.8594,1025.4187,1000,1050,160,20,1,6,0,10,10,-1.4069,-2.7991,-7.0538,4.0000,0.1000,0.6500,101,,1
1010.2950,1001.2020,1025.4187,1000,1050,160,20,1,6,0,10,10,9.0930,25.1917,-7.0538,4.0000,0.1000,0.6500,101,,1
999.2406,1003.4238,1025.4187,1000,1050,160,20,1,6,0,10,10,-4.1833,2.2293,-7.0538,4.0000,0.1000,0.6500,101,,1
1009.8326,1006.2238,1025.4187,1000,1050,160,20,1,6,0,10,10,3.6088,2.8214,-7.0538,4.0000,0.1000,0.6500,101,,1
1016.2205,1015.5655,1025.4187,1000,1050,160,20,1,6,0,10,10,0.6551,9.3806,-7.0538,4.0000,0.1000,0.6500,101,,1
993.5747,997.7076,1025.4187,1000,1050,160,20,1,6,0,10,10,-4.1329,-17.7606,-7.0538,4.0000,0.1000,0.6500,101,,1
1036.9087,1003.6179,1025.4187,1000,1050,160,20,1,6,1,10,10,11.4900,5.8960,-7.0538,4.0000,0.1000,0.6500,101,,1
987.2437,999.1202,1025.4187,1000,1050,160,20,1,6,0,10,10,-11.8765,-4.4750,-7.0538,4.0000,0.1000,0.6500,101,,1
995.7712,1009.6444,1043.4284,1000,1050,160,20,1,4,0,10,10,-13.8732,10.5186,16.7806,6.5000,0.1000,0.6500,102,,1
991.7939,998.1771,1043.4284,1000,1050,160,20,1,4,0,10,10,-6.3832,-11.4070,16.7806,6.5000,0.1000,0.6500,102,,1
993.5441,998.1722,1043.4284,1000,1050,160,20,1,4,0,10,10,-4.6281,-0.0163,16.7806,6.5000,0.1000,0.6500,102,,1
997.8873,994.5152,1043.4284,1000,1050,160,20,1,4,0,10,10,3.3721,-3.6685,16.7806,6.5000,0.1000,0.6500,102,,1
1048.0610,997.4769,1043.4284,1000,1050,160,20,1,4,1,10,10,4.6326,2.9274,16.7806,6.5000,0.1000,0.6500,102,,1
984.6933,1003.4618,1043.4284,1000,1050,160,20,1,4,0,10,10,-18.7685,5.9691,16.7806,6.5000,0.1000,0.6500,102,,1
991.0914,1003.9688,1043.4284,1000,1050,160,20,1,4,0,10,10,-12.8774,0.5287,16.7806,6.5000,0.1000,0.6500,102,,1
1014.1407,1014.0188,1043.4284,1000,1050,160,20,1,4,0,10,10,0.1219,10.0748,16.7806,6.5000,0.1000,0.6500,102,,1
1025.2212,1023.2334,1058.7445,1000,1050,160,20,1,6,0,10,10,1.9879,9.3021,14.9875,4.5000,0.1000,0.6500,103,,1
1047.2393,1025.9748,1058.7445,1000,1050,160,20,1,6,0,10,10,21.2646,2.8866,14.9875,4.5000,0.1000,0.6500,103,,1
1014.9172,1019.6828,1058.7445,1000,1050,160,20,1,6,0,10,10,-4.7656,-6.1297,14.9875,4.5000,0.1000,0.6500,103,,1
1025.5047,1015.8273,1058.7445,1000,1050,160,20,1,6,0,10,10,9.6774,-3.7324,14.9875,4.5000,0.1000,0.6500,103,,1
1011.7523,1017.7868,1058.7445,1000,1050,160,20,1,6,0,10,10,-6.0344,2.0583,14.9875,4.5000,0.1000,0.6500,103,,1
1027.0524,1024.6922,1058.7445,1000,1050,160,20,1,6,0,10,10,2.3602,7.0166,14.9875,4.5000,0.1000,0.6500,103,,1
1047.9986,1012.2323,1058.7445,1000,1050,160,20,1,6,1,10,10,-10.7459,-12.3056,14.9875,4.5000,0.1000,0.6500,103,,1
1029.3765,1023.4081,1058.7445,1000,1050,160,20,1,6,0,10,10,5.9684,11.2523,14.9875,4.5000,0.1000,0.6500,103,,1
1005.8454,1014.9380,1058.4185,1000,1050,160,20,0,2,0,10,10,-9.0926,-8.3238,0.1113,4.5000,0.1000,0.6500,104,,1
980.3263,1006.3268,1058.4185,1000,1050,160,20,0,2,0,10,10,-26.0005,-8.5179,0.1113,4.5000,0.1000,0.6500,104,,1
1071.5052,1013.3168,1058.4185,1000,1050,160,20,0,2,1,10,10,13.0866,7.0296,0.1113,4.5000,0.1000,0.6500,104,,1
1017.8154,1029.2655,1058.4185,1000,1050,160,20,0,2,0,10,10,-11.4502,16.0319,0.1113,4.5000,0.1000,0.6500,104,,1
1033.4085,1031.1633,1058.4185,1000,1050,160,20,0,2,0,10,10,2.2451,2.0807,0.1113,4.5000,0.1000,0.6500,104,,1
1030.3635,1032.1307,1058.4185,1000,1050,160,20,0,2,0,10,10,-1.7673,1.1622,0.1113,4.5000,0.1000,0.6500,104,,1
1004.7768,1008.0400,1058.4185,1000,1050,160,20,0,2,0,10,10,-3.2632,-23.8899,0.1113,4.5000,0.1000,0.6500,104,,1
976.0420,988.6733,1058.4185,1000,1050,160,20,0,2,0,10,10,-12.6313,-19.3164,0.1113,4.5000,0.1000,0.6500,104,,1
989.6735,981.8422,1059.2765,1000,1050,160,20,0,4,0,10,10,7.8313,-6.9019,1.2789,5.5000,0.1000,0.6500,105,,1
1004.0786,984.4078,1059.2765,1000,1050,160,20,0,4,0,10,10,19.6708,2.4520,1.2789,5.5000,0.1000,0.6500,105,,1
991.5042,993.5021,1059.2765,1000,1050,160,20,0,4,0,10,10,-1.9979,8.9969,1.2789,5.5000,0.1000,0.6500,105,,1
989.6101,984.8641,1059.2765,1000,1050,160,20,0,4,0,10,10,4.7460,-8.6786,1.2789,5.5000,0.1000,0.6500,105,,1
1071.5817,976.8914,1059.2765,1000,1050,160,20,0,4,1,10,10,12.3051,-8.0673,1.2789,5.5000,0.1000,0.6500,105,,1
973.0638,979.5646,1059.2765,1000,1050,160,20,0,4,0,10,10,-6.5008,2.5287,1.2789,5.5000,0.1000,0.6500,105,,1
1008.1152,978.2351,1059.2765,1000,1050,160,20,0,4,0,10,10,29.8801,-1.4572,1.2789,5.5000,0.1000,0.6500,105,,1
968.2449,976.0365,1059.2765,1000,1050,160,20,0,4,0,10,10,-7.7916,-2.3347,1.2789,5.5000,0.1000,0.6500,105,,1
946.6643,961.3087,1045.8218,1000,1050,160,20,0,2,0,10,10,-14.6444,-14.8775,-12.9909,6.0000,0.1000,0.6500,106,,1
975.6493,981.3788,1045.8218,1000,1050,160,20,0,2,0,10,10,-5.7295,19.8282,-12.9909,6.0000,0.1000,0.6500,106,,1
1062.3654,969.7400,1045.8218,1000,1050,160,20,0,2,1,10,10,16.5436,-11.7551,-12.9909,6.0000,0.1000,0.6500,106,,1
956.5270,971.2350,1045.8218,1000,1050,160,20,0,2,0,10,10,-14.7080,1.3059,-12.9909,6.0000,0.1000,0.6500,106,,1
981.2378,977.6724,1045.8218,1000,1050,160,20,0,2,0,10,10,3.5654,6.2576,-12.9909,6.0000,0.1000,0.6500,106,,1
990.8037,987.2310,1045.8218,1000,1050,160,20,0,2,0,10,10,3.5727,9.4191,-12.9909,6.0000,0.1000,0.6500,106,,1
972.0335,990.3769,1045.8218,1000,1050,160,20,0,2,0,10,10,-18.3434,3.0661,-12.9909,6.0000,0.1000,0.6500,106,,1
955.7967,968.8170,1045.8218,1000,1050,160,20,0,2,0,10,10,-13.0203,-21.6201,-12.9909,6.0000,0.1000,0.6500,106,,1
976.2642,969.9905,1053.3090,1000,1050,160,20,0,4,0,10,10,6.2738,0.9786,7.2782,6.0000,0.1000,0.6500,107,,1
959.6892,972.8798,1053.3090,1000,1050,160,20,0,4,0,10,10,-13.1907,2.7018,7.2782,6.0000,0.1000,0.6500,107,,1
939.1723,966.0414,1053.3090,1000,1050,160,20,0,4,0,10,10,-26.8690,-7.0080,7.2782,6.0000,0.1000,0.6500,107,,1
996.3355,970.3270,1053.3090,1000,1050,160,20,0,4,0,10,10,26.0085,4.0734,7.2782,6.0000,0.1000,0.6500,107,,1
1053.2296,973.1174,1053.3090,1000,1050,160,20,0,4,1,10,10,-0.0793,2.6049,7.2782,6.0000,0.1000,0.6500,107,,1
972.8184,963.3401,1053.3090,1000,1050,160,20,0,4,0,10,10,9.4783,-9.9452,7.2782,6.0000,0.1000,0.6500,107,,1
950.2286,962.2155,1053.3090,1000,1050,160,20,0,4,0,10,10,-11.9868,-1.3538,7.2782,6.0000,0.1000,0.6500,107,,1
973.4714,972.5169,1053.3090,1000,1050,160,20,0,4,0,10,10,0.9545,10.0653,7.2782,6.0000,0.1000,0.6500,107,,1
947.3289,960.9485,1064.7103,1000,1050,160,20,0,4,0,10,10,-13.6196,-11.7402,11.5668,7.5000,0.1000,0.6500,108,,1
975.2653,961.7311,1064.7103,1000,1050,160,20,0,4,0,10,10,13.5342,0.5385,11.5668,7.5000,0.1000,0.6500,108,,1
931.0988,950.4614,1064.7103,1000,1050,160,20,0,4,0,10,10,-19.3626,-11.5089,11.5668,7.5000,0.1000,0.6500,108,,1
951.4620,941.1657,1064.7103,1000,1050,160,20,0,4,0,10,10,10.2963,-9.6053,11.5668,7.5000,0.1000,0.6500,108,,1
1063.3937,946.1274,1064.7103,1000,1050,160,20,0,4,1,10,10,-1.3166,4.5939,11.5668,7.5000,0.1000,0.6500,108,,1
944.2078,936.3135,1064.7103,1000,1050,160,20,0,4,0,10,10,7.8944,-10.1506,11.5668,7.5000,0.1000,0.6500,108,,1
966.3150,950.6959,1064.7103,1000,1050,160,20,0,4,0,10,10,15.6192,13.9844,11.5668,7.5000,0.1000,0.6500,108,,1
951.1881,963.9115,1064.7103,1000,1050,160,20,0,4,0,10,10,-12.7234,12.9075,11.5668,7.5000,0.1000,0.6500,108,,1
945.9814,954.1345,1052.7898,1000,1050,160,20,1,4,0,10,10,-8.1531,-10.0026,-11.1850,5.5000,0.1000,0.6500,109,,1
