onset	onset_tone	duration	duration_getsecs	offset_trial	offset_sound	offset_sound_getsecs	onset_iti	onset_iti_getsecs	offset_iti	offset_iti_getsecs	ITI	rt_getsecs_trial	rt_getsecs_dev	rt_slider_getsecs	tau_std	frequency	lim_std	lim_dev	key_pressed	correct	confidence	rule	dpos	trial_type	is_catch_n_minus_one	catch_key	catch_correct	catch_rt	runs	trial_no
490533.653335375	490538.903335375	5.35	5.343878916988615	490545.00327887497	490539.003335375	490538.997214292	490539.003335375	490539.006242375	490545.003335375	490545.013895834	6	5.344689708959777	0.8446897089597769	0.4943282500025816	160	643.15	-0.6	-0.399	l	1	5	1	6	0	0				0	1
490545.019841291	490545.019841291	5.35	5.348417168017477	490556.369785458	490550.369841291	490550.368258459	490550.369841291	490550.380347417	490556.369841291	490556.380222667	6	3.6450447509996593	1.3950447509996593	0.2945277909748256	160	644.47	-0.6	-0.399	y	1	5	0	3	0	0				0	2
490545.019841291	490545.769841291	5.35	5.348417168017477	490556.369785458	490550.369841291	490550.368258459	490550.369841291	490550.380347417	490556.369841291	490556.380222667	6	3.6450447509996593	1.3950447509996593	0.2945277909748256	160	646.76	-0.6	-0.399	y	1	5	0	3	0	0				0	2
490545.019841291	490546.519841291	5.35	5.348417168017477	490556.369785458	490550.369841291	490550.368258459	490550.369841291	490550.380347417	490556.369841291	490556.380222667	6	3.6450447509996593	1.3950447509996593	0.2945277909748256	160	643.62	-0.6	-0.399	y	1	5	0	3	0	0				0	2
490545.019841291	490547.269841291	5.35	5.348417168017477	490556.369785458	490550.369841291	490550.368258459	490550.369841291	490550.380347417	490556.369841291	490556.380222667	6	3.6450447509996593	1.3950447509996593	0.2945277909748256	160	671.62	-0.6	-0.399	y	1	5	0	3	1	0				0	2
490545.019841291	490548.019841291	5.35	5.348417168017477	490556.369785458	490550.369841291	490550.368258459	490550.369841291	490550.380347417	490556.369841291	490556.380222667	6	3.6450447509996593	1.3950447509996593	0.2945277909748256	160	651.45	-0.6	-0.399	y	1	5	0	3	0	0				0	2
490545.019841291	490548.769841291	5.35	5.348417168017477	490556.369785458	490550.369841291	490550.368258459	490550.369841291	490550.380347417	490556.369841291	490556.380222667	6	3.6450447509996593	1.3950447509996593	0.2945277909748256	160	638.84	-0.6	-0.399	y	1	5	0	3	0	0				0	2
490545.019841291	490549.519841291	5.35	5.348417168017477	490556.369785458	490550.369841291	490550.368258459	490550.369841291	490550.380347417	490556.369841291	490556.380222667	6	3.6450447509996593	1.3950447509996593	0.2945277909748256	160	646.69	-0.6	-0.399	y	1	5	0	3	0	0				0	2
490545.019841291	490550.269841291	5.35	5.348417168017477	490556.369785458	490550.369841291	490550.368258459	490550.369841291	490550.380347417	490556.369841291	490556.380222667	6	3.6450447509996593	1.3950447509996593	0.2945277909748256	160	646.79	-0.6	-0.399	y	1	5	0	3	0	0				0	2
490560.384453291	490560.384453291	5.35	5.34972287598066	490571.734399166	490565.734453291	490565.734176167	490565.734453291	490565.746504834	490571.734453291	490571.746759542	6			0.45928687503328547	160	644.38	-0.6	-0.399		3	5	0	2	0	1	v	1	1.039108542026952	0	3
490560.384453291	490561.134453291	5.35	5.34972287598066	490571.734399166	490565.734453291	490565.734176167	490565.734453291	490565.746504834	490571.734453291	490571.746759542	6			0.45928687503328547	160	646.29	-0.6	-0.399		3	5	0	2	0	1	v	1	1.039108542026952	0	3
490560.384453291	490561.884453291	5.35	5.34972287598066	490571.734399166	490565.734453291	490565.734176167	490565.734453291	490565.746504834	490571.734453291	490571.746759542	6			0.45928687503328547	160	658.41	-0.6	-0.399		3	5	0	2	1	1	v	1	1.039108542026952	0	3
490560.384453291	490562.634453291	5.35	5.34972287598066	490571.734399166	490565.734453291	490565.734176167	490565.734453291	490565.746504834	490571.734453291	490571.746759542	6			0.45928687503328547	160	641.41	-0.6	-0.399		3	5	0	2	0	1	v	1	1.039108542026952	0	3
490560.384453291	490563.384453291	5.35	5.34972287598066	490571.734399166	490565.734453291	490565.734176167	490565.734453291	490565.746504834	490571.734453291	490571.746759542	6			0.45928687503328547	160	651.29	-0.6	-0.399		3	5	0	2	0	1	v	1	1.039108542026952	0	3
490560.384453291	490564.134453291	5.35	5.34972287598066	490571.734399166	490565.734453291	490565.734176167	490565.734453291	490565.746504834	490571.734453291	490571.746759542	6			0.45928687503328547	160	652.76	-0.6	-0.399		3	5	0	2	0	1	v	1	1.039108542026952	0	3
490560.384453291	490564.884453291	5.35	5.34972287598066	490571.734399166	490565.734453291	490565.734176167	490565.734453291	490565.746504834	490571.734453291	490571.746759542	6			0.45928687503328547	160	645.86	-0.6	-0.399		3	5	0	2	0	1	v	1	1.039108542026952	0	3
490560.384453291	490565.634453291	5.35	5.34972287598066	490571.734399166	490565.734453291	490565.734176167	490565.734453291	490565.746504834	490571.734453291	490571.746759542	6			0.45928687503328547	160	637.93	-0.6	-0.399		3	5	0	2	0	1	v	1	1.039108542026952	0	3
490571.752836541	490571.752836541	5.35	5.3487339180428535	490583.102782333	490577.10283654096	490577.101570459	490577.10283654096	490577.112794625	490583.10283654096	490583.1137185	6			0.6104813750134781	160	636.71	-0.6	-0.399		3	5	0	3	0	0				0	4
490571.752836541	490572.502836541	5.35	5.3487339180428535	490583.102782333	490577.10283654096	490577.101570459	490577.10283654096	490577.112794625	490583.10283654096	490583.1137185	6			0.6104813750134781	160	642.04	-0.6	-0.399		3	5	0	3	0	0				0	4
490571.752836541	490573.252836541	5.35	5.3487339180428535	490583.102782333	490577.10283654096	490577.101570459	490577.10283654096	490577.112794625	490583.10283654096	490583.1137185	6			0.6104813750134781	160	642.35	-0.6	-0.399		3	5	0	3	0	0				0	4
490571.752836541	490574.002836541	5.35	5.3487339180428535	490583.102782333	490577.10283654096	490577.101570459	490577.10283654096	490577.112794625	490583.10283654096	490583.1137185	6			0.6104813750134781	160	646.06	-0.6	-0.399		3	5	0	3	1	0				0	4
490571.752836541	490574.752836541	5.35	5.3487339180428535	490583.102782333	490577.10283654096	490577.101570459	490577.10283654096	490577.112794625	490583.10283654096	490583.1137185	6			0.6104813750134781	160	646.98	-0.6	-0.399		3	5	0	3	0	0				0	4
490571.752836541	490575.502836541	5.35	5.3487339180428535	490583.102782333	490577.10283654096	490577.101570459	490577.10283654096	490577.112794625	490583.10283654096	490583.1137185	6			0.6104813750134781	160	646.0	-0.6	-0.399		3	5	0	3	0	0				0	4
490571.752836541	490576.252836541	5.35	5.3487339180428535	490583.102782333	490577.10283654096	490577.101570459	490577.10283654096	490577.112794625	490583.10283654096	490583.1137185	6			0.6104813750134781	160	648.81	-0.6	-0.399		3	5	0	3	0	0				0	4
490571.752836541	490577.002836541	5.35	5.3487339180428535	490583.102782333	490577.10283654096	490577.101570459	490577.10283654096	490577.112794625	490583.10283654096	490583.1137185	6			0.6104813750134781	160	645.66	-0.6	-0.399		3	5	0	3	0	0				0	4
490583.11965725	490583.11965725	5.35	5.34754766698461	490594.46960175	490588.46965725	490588.467204917	490588.46965725	490588.480192334	490594.46965725	490594.479417709	6	3.4320501670008525	1.9320501670008525	0.33068208303302526	160	647.18	-0.6	-0.399	y	0	5	0	2	0	0				0	5
490583.11965725	490583.86965725	5.35	5.34754766698461	490594.46960175	490588.46965725	490588.467204917	490588.46965725	490588.480192334	490594.46965725	490594.479417709	6	3.4320501670008525	1.9320501670008525	0.33068208303302526	160	651.02	-0.6	-0.399	y	0	5	0	2	0	0				0	5
490583.11965725	490584.61965725	5.35	5.34754766698461	490594.46960175	490588.46965725	490588.467204917	490588.46965725	490588.480192334	490594.46965725	490594.479417709	6	3.4320501670008525	1.9320501670008525	0.33068208303302526	160	646.53	-0.6	-0.399	y	0	5	0	2	1	0				0	5
490583.11965725	490585.36965725	5.35	5.34754766698461	490594.46960175	490588.46965725	490588.467204917	490588.46965725	490588.480192334	490594.46965725	490594.479417709	6	3.4320501670008525	1.9320501670008525	0.33068208303302526	160	655.73	-0.6	-0.399	y	0	5	0	2	0	0				0	5
